ID,component,defect
fa12f96e-7008-4e0e-939f-da4a4339de32,[],['Drummy']
fa12f96e-7008-4e0e-939f-da4a4339de32,['Circular Connection'],[]
39c75c7f-e343-463d-a49d-14b802d9d0cc,[],['Drummy']
39c75c7f-e343-463d-a49d-14b802d9d0cc,['Circular Connection'],[]
a91c2e89-2b7e-4794-bac3-0227d3fbe3ed,[],['Drummy']
a91c2e89-2b7e-4794-bac3-0227d3fbe3ed,['Circular Connection'],[]
35324cf5-533b-45bc-8f75-2a497755f843,[],['Drummy']
35324cf5-533b-45bc-8f75-2a497755f843,['Circular Connection'],[]
efed3714-485d-48cd-be95-3197697b4120,[],['Drummy']
efed3714-485d-48cd-be95-3197697b4120,['Circular Connection'],[]
c6c0bf93-1dab-4ca7-a656-cdc898aa9388,[],['Drummy']
c6c0bf93-1dab-4ca7-a656-cdc898aa9388,['Circular Connection'],[]
8621aba3-c53d-4d7f-a98c-2820f00eb4c6,[],['Drummy']
8621aba3-c53d-4d7f-a98c-2820f00eb4c6,['Circular Connection'],[]
eb773e17-911d-4584-8246-2ea5e1bc165b,[],['Drummy']
eb773e17-911d-4584-8246-2ea5e1bc165b,['Circular Connection'],[]
72578c1e-a434-42f1-8b9d-b06e82958686,[],['Drummy']
72578c1e-a434-42f1-8b9d-b06e82958686,['Circular Connection'],[]
f1baa492-4ea9-4419-8c5e-f30e1791f3cd,[],['Drummy']
f1baa492-4ea9-4419-8c5e-f30e1791f3cd,['Circular Connection'],[]
dd1ee598-ca6c-46e7-9e2a-46eb63adebb0,[],['Drummy']
dd1ee598-ca6c-46e7-9e2a-46eb63adebb0,['Circular Connection'],[]
b38b8d88-d754-44c2-902e-b0357a65b2e5,[],['Drummy']
b38b8d88-d754-44c2-902e-b0357a65b2e5,['Circular Connection'],[]
4489f1b6-5e22-40c3-b5eb-80612282e961,[],['Drummy']
4489f1b6-5e22-40c3-b5eb-80612282e961,['Circular Connection'],[]
54b92c2e-c89d-443f-9255-4ab0187c5ebb,[],['Drummy']
54b92c2e-c89d-443f-9255-4ab0187c5ebb,['Circular Connection'],[]
9ee2f83e-6a9b-4d0b-a92c-09b38d57da69,[],['Drummy']
9ee2f83e-6a9b-4d0b-a92c-09b38d57da69,['Circular Connection'],[]
09c88350-0489-43b1-9daf-8bd7b96cebe9,[],['Drummy']
09c88350-0489-43b1-9daf-8bd7b96cebe9,['Circular Connection'],[]
4925e19f-6bd7-49f3-84d8-a7f0090580a8,[],['Drummy']
4925e19f-6bd7-49f3-84d8-a7f0090580a8,['Circular Connection'],[]
25214c4f-6488-4d7f-912c-fc1cd8ecba84,[],['Drummy']
25214c4f-6488-4d7f-912c-fc1cd8ecba84,['Circular Connection'],[]
928e447d-c1ef-4064-b40d-a600f9faca37,[],['Drummy']
928e447d-c1ef-4064-b40d-a600f9faca37,['Circular Connection'],[]
992405c1-9f0e-48be-b0d7-8b2244a9837f,[],['Drummy']
992405c1-9f0e-48be-b0d7-8b2244a9837f,['Circular Connection'],[]
6d80502e-12b1-4f8a-8441-8c1eba424122,[],['Drummy']
6d80502e-12b1-4f8a-8441-8c1eba424122,['Circular Connection'],[]
dee4e6f0-2190-4e36-bb7f-a1757bcf1146,[],['Drummy']
dee4e6f0-2190-4e36-bb7f-a1757bcf1146,['Circular Connection'],[]
bf89464b-53dd-4342-afd7-9e73d3678f75,[],['Drummy']
bf89464b-53dd-4342-afd7-9e73d3678f75,['Circular Connection'],[]
7d8a1496-53aa-4ec1-a779-7b882953e557,[],['Drummy']
7d8a1496-53aa-4ec1-a779-7b882953e557,['Circular Connection'],[]
c51acd90-8cdb-44ac-82d5-f9efcb45b852,[],['Drummy']
c51acd90-8cdb-44ac-82d5-f9efcb45b852,['Circular Connection'],[]
6217cda1-a106-441b-802c-b9c66904bd85,[],['Drummy']
6217cda1-a106-441b-802c-b9c66904bd85,['Circular Connection'],[]
6c7e43fc-a773-4c31-9098-86d80fbe1d22,[],['Drummy']
6c7e43fc-a773-4c31-9098-86d80fbe1d22,['Circular Connection'],[]
e3868547-08d6-4e51-b943-4f854136d9b7,[],['Drummy']
e3868547-08d6-4e51-b943-4f854136d9b7,['Circular Connection'],[]
9c3006dc-cbf9-455f-910e-b8ad360a6af4,[],['Drummy']
9c3006dc-cbf9-455f-910e-b8ad360a6af4,['Circular Connection'],[]
c723a838-e2fd-4c4e-8de7-5dbc55379107,[],['Drummy']
c723a838-e2fd-4c4e-8de7-5dbc55379107,['Circular Connection'],[]
395eceab-08c5-4c2a-a7a1-7d4ba53832a9,[],['Drummy']
395eceab-08c5-4c2a-a7a1-7d4ba53832a9,['Circular Connection'],[]
f62cceb9-74f6-4441-80c1-507a7a09215f,[],['Drummy']
f62cceb9-74f6-4441-80c1-507a7a09215f,['Circular Connection'],[]
1492c916-d1ca-44d4-b434-04fdffa94fee,[],['Drummy']
1492c916-d1ca-44d4-b434-04fdffa94fee,['Circular Connection'],[]
63f0fe2f-1ccc-4714-978d-46a13eb692b5,[],['Drummy']
63f0fe2f-1ccc-4714-978d-46a13eb692b5,['Circular Connection'],[]
97cb5d09-a05b-449e-9f21-bb5e5dcd95f8,[],['Drummy']
97cb5d09-a05b-449e-9f21-bb5e5dcd95f8,['Circular Connection'],[]
5f739f4d-ccd1-40c2-99f0-5ea3a81fa07f,[],['Drummy']
5f739f4d-ccd1-40c2-99f0-5ea3a81fa07f,['Circular Connection'],[]
19957fec-eb50-4ab0-803b-70d371148e85,[],['Drummy']
19957fec-eb50-4ab0-803b-70d371148e85,['Circular Connection'],[]
bac7e518-1760-403b-9171-5c880077dae7,[],['Drummy']
bac7e518-1760-403b-9171-5c880077dae7,['Circular Connection'],[]
e3ee61ee-f5ce-40af-9ced-622114691a95,[],['Drummy']
e3ee61ee-f5ce-40af-9ced-622114691a95,['Circular Connection'],[]
6544d15c-5919-4912-a051-19b074b7c11a,[],['Drummy']
6544d15c-5919-4912-a051-19b074b7c11a,['Circular Connection'],[]
a751eb4a-4806-4d10-9dfc-2eb62d66c0a6,[],['Drummy']
a751eb4a-4806-4d10-9dfc-2eb62d66c0a6,['Circular Connection'],[]
e6e3f089-4258-4c22-849e-b62a835b218a,[],['Drummy']
e6e3f089-4258-4c22-849e-b62a835b218a,['Circular Connection'],[]
ef860512-228d-4ce4-945b-d3b6879be7cf,[],['Drummy']
ef860512-228d-4ce4-945b-d3b6879be7cf,['Circular Connection'],[]
4667f383-d751-4408-8688-aaf16ba17db8,[],['Drummy']
4667f383-d751-4408-8688-aaf16ba17db8,['Circular Connection'],[]
9536c71a-e886-4005-bfcf-413f9a59a21c,[],['Drummy']
9536c71a-e886-4005-bfcf-413f9a59a21c,['Circular Connection'],[]
fab8c4c6-f292-48a2-9280-f7d43feb14f2,[],['Drummy']
fab8c4c6-f292-48a2-9280-f7d43feb14f2,['Circular Connection'],[]
ce83c599-9c7a-4daf-8b4a-6bd3292fa9f2,[],['Drummy']
ce83c599-9c7a-4daf-8b4a-6bd3292fa9f2,['Circular Connection'],[]
52c1b06f-50f2-4f4b-9d56-1bc6e8f2d467,[],['Drummy']
52c1b06f-50f2-4f4b-9d56-1bc6e8f2d467,['Circular Connection'],[]
a0919fdd-f25e-47f1-8a72-105924131508,[],['Drummy']
a0919fdd-f25e-47f1-8a72-105924131508,['Circular Connection'],[]
ec4a2410-8321-47f4-b05f-abfbe7722594,[],['Drummy']
ec4a2410-8321-47f4-b05f-abfbe7722594,['Circular Connection'],[]
d60b99bb-010b-468c-af02-ab7dea3bed49,[],['Drummy']
d60b99bb-010b-468c-af02-ab7dea3bed49,['Circular Connection'],[]
a203e157-ba6b-4d45-afed-8f14638059a8,[],['Drummy']
a203e157-ba6b-4d45-afed-8f14638059a8,['Circular Connection'],[]
116b8420-fe54-413e-9088-1dd44882cb8e,[],['Drummy']
116b8420-fe54-413e-9088-1dd44882cb8e,['Circular Connection'],[]
bc4aab33-d441-4abe-aada-2e42fb3f9249,[],['Drummy']
bc4aab33-d441-4abe-aada-2e42fb3f9249,['Circular Connection'],[]
987c3857-cc0e-4547-a358-e91e02be1be2,[],['Drummy']
987c3857-cc0e-4547-a358-e91e02be1be2,['Circular Connection'],[]
88bf9dd6-df90-455d-ba50-d6487d189215,[],['Drummy']
88bf9dd6-df90-455d-ba50-d6487d189215,['Circular Connection'],[]
774d75a6-c75e-4314-9464-55f5c8683f9c,[],['Drummy']
774d75a6-c75e-4314-9464-55f5c8683f9c,['Circular Connection'],[]
a7623cf3-a818-4ba3-9729-c83f4b995fca,[],['Drummy']
a7623cf3-a818-4ba3-9729-c83f4b995fca,['Circular Connection'],[]
e98ad8fb-d683-4ab3-9a31-655be11b6e92,[],['Drummy']
e98ad8fb-d683-4ab3-9a31-655be11b6e92,['Circular Connection'],[]
50ec3db5-50a5-435c-9ddd-809de33368ef,[],['Drummy']
50ec3db5-50a5-435c-9ddd-809de33368ef,['Circular Connection'],[]
8b9e309c-a5c0-4b8c-8edd-3df7a913082d,[],['Drummy']
8b9e309c-a5c0-4b8c-8edd-3df7a913082d,['Circular Connection'],[]
e51ee7b1-9a07-471a-883e-721a55e901b2,[],['Drummy']
e51ee7b1-9a07-471a-883e-721a55e901b2,['Circular Connection'],[]
6004a0b3-9b13-49e6-bf1e-67d276920298,[],['Drummy']
6004a0b3-9b13-49e6-bf1e-67d276920298,['Circular Connection'],[]
30f7d58e-aa62-447d-8a69-d8db0a3e01bf,[],['Drummy']
30f7d58e-aa62-447d-8a69-d8db0a3e01bf,['Circular Connection'],[]
9580c2dc-2ee0-445e-8f63-5b1d7d714827,[],['Drummy']
9580c2dc-2ee0-445e-8f63-5b1d7d714827,['Circular Connection'],[]
edb2750d-f952-4e88-847f-69c3aa0e7d1e,[],['Drummy']
edb2750d-f952-4e88-847f-69c3aa0e7d1e,['Circular Connection'],[]
794f2174-5dce-4845-a661-8a3b669456c7,[],['Drummy']
794f2174-5dce-4845-a661-8a3b669456c7,['Circular Connection'],[]
3709aa29-c6b2-4784-a2d7-59be6cd3da8f,[],['Drummy']
3709aa29-c6b2-4784-a2d7-59be6cd3da8f,['Circular Connection'],[]
f21274be-718f-49f9-a5fe-427b202013aa,[],['Drummy']
f21274be-718f-49f9-a5fe-427b202013aa,['Circular Connection'],[]
17f9c226-521b-4ea5-a115-6804015b81b3,[],['Drummy']
17f9c226-521b-4ea5-a115-6804015b81b3,['Circular Connection'],[]
2885fa2a-1f67-400f-b05f-770a7380bdeb,[],['Drummy']
2885fa2a-1f67-400f-b05f-770a7380bdeb,['Circular Connection'],[]
b3166f01-856d-4f79-b3a0-3d621ca1059d,[],['Drummy']
b3166f01-856d-4f79-b3a0-3d621ca1059d,['Circular Connection'],[]
86290822-4100-4e2c-9fda-6d61f426bfd5,[],['Drummy']
86290822-4100-4e2c-9fda-6d61f426bfd5,['Circular Connection'],[]
71eb524a-f415-4c86-9865-83c2cc09a8b9,[],['Drummy']
71eb524a-f415-4c86-9865-83c2cc09a8b9,['Circular Connection'],[]
e713080f-5526-41fc-b428-afbe6d11afe5,[],['Drummy']
e713080f-5526-41fc-b428-afbe6d11afe5,['Circular Connection'],[]
4416ac2c-204a-4647-814a-b49d7d541527,[],['Drummy']
4416ac2c-204a-4647-814a-b49d7d541527,['Circular Connection'],[]
146dda34-4b2d-456e-866d-ad81b29bdf62,[],['Drummy']
146dda34-4b2d-456e-866d-ad81b29bdf62,['Circular Connection'],[]
2985edae-a663-437e-b1af-2b2f93534bb7,[],['Drummy']
2985edae-a663-437e-b1af-2b2f93534bb7,['Circular Connection'],[]
6bc5f13a-ec50-4e95-91d8-137cdc591e67,[],['Drummy']
6bc5f13a-ec50-4e95-91d8-137cdc591e67,['Circular Connection'],[]
49c1cd07-1e28-4c9a-8299-b2426ffad17a,[],['Drummy']
49c1cd07-1e28-4c9a-8299-b2426ffad17a,['Circular Connection'],[]
d7f77cad-6458-40d6-94e7-f8a91a99e9a8,[],['Drummy']
d7f77cad-6458-40d6-94e7-f8a91a99e9a8,['Circular Connection'],[]
cee25812-7f2f-4576-88b9-c55b3ec14ff3,[],['Drummy']
cee25812-7f2f-4576-88b9-c55b3ec14ff3,['Circular Connection'],[]
f733e887-55e5-43b3-9b95-5608ee4e7e69,[],['Drummy']
f733e887-55e5-43b3-9b95-5608ee4e7e69,['Circular Connection'],[]
06cd1e1a-fcda-4991-95fa-837e7b66abd6,[],['Drummy']
06cd1e1a-fcda-4991-95fa-837e7b66abd6,['Circular Connection'],[]
6d6a3855-8b64-4216-a1e6-9203e6a12339,[],['Drummy']
6d6a3855-8b64-4216-a1e6-9203e6a12339,['Circular Connection'],[]
cdf65da6-b356-431e-accb-d4ca9c11b9ec,[],['Drummy']
cdf65da6-b356-431e-accb-d4ca9c11b9ec,['Circular Connection'],[]
effec798-4b3c-4b85-8dad-cb7b83b95e02,[],['Drummy']
effec798-4b3c-4b85-8dad-cb7b83b95e02,['Circular Connection'],[]
a0404162-1ed8-4685-ae0a-6ab3d38e9658,[],['Drummy']
a0404162-1ed8-4685-ae0a-6ab3d38e9658,['Circular Connection'],[]
6c24cf14-f44e-44c1-9a5a-a18903582abe,[],['Drummy']
6c24cf14-f44e-44c1-9a5a-a18903582abe,['Circular Connection'],[]
25d031fa-97b8-4094-a5b6-654901700ec6,[],['Drummy']
25d031fa-97b8-4094-a5b6-654901700ec6,['Circular Connection'],[]
b3154245-8e3e-45be-a054-d6b68ab62138,[],['Drummy']
b3154245-8e3e-45be-a054-d6b68ab62138,['Circular Connection'],[]
c9a388d6-e710-49e3-9b6d-e79b86b4f159,[],['Drummy']
c9a388d6-e710-49e3-9b6d-e79b86b4f159,['Circular Connection'],[]
9af837f5-2844-4780-a4b1-9d730d66dd94,[],['Drummy']
9af837f5-2844-4780-a4b1-9d730d66dd94,['Circular Connection'],[]
e8739648-0a67-4be9-8c24-9a518780e869,[],['Drummy']
e8739648-0a67-4be9-8c24-9a518780e869,['Circular Connection'],[]
a80a909d-a624-4974-a15b-5abbc3494efe,[],['Drummy']
a80a909d-a624-4974-a15b-5abbc3494efe,['Circular Connection'],[]
28e08f56-0435-46aa-8553-45ed42ae25d8,[],['Drummy']
28e08f56-0435-46aa-8553-45ed42ae25d8,['Circular Connection'],[]
57231063-4ca6-49e1-8229-e08e4303a7ab,[],['Drummy']
57231063-4ca6-49e1-8229-e08e4303a7ab,['Circular Connection'],[]
89375cec-fb2a-4343-9167-0b88c2c71f68,[],['Drummy']
89375cec-fb2a-4343-9167-0b88c2c71f68,['Circular Connection'],[]
abc07c88-a20e-4096-80f7-f4907d90b95f,[],['Drummy']
abc07c88-a20e-4096-80f7-f4907d90b95f,['Circular Connection'],[]
17275653-ec1d-4e66-9d58-6b2395259f87,[],['Drummy']
17275653-ec1d-4e66-9d58-6b2395259f87,['Circular Connection'],[]
dfd3e9cf-8dcb-42b2-9955-93f0029eae05,[],['Drummy']
dfd3e9cf-8dcb-42b2-9955-93f0029eae05,['Circular Connection'],[]
c49bc35e-1936-41cd-99a3-fb2c130cd152,[],['Drummy']
c49bc35e-1936-41cd-99a3-fb2c130cd152,['Circular Connection'],[]
d8afd857-7f01-4f54-beef-33f180f1e0dd,[],['Drummy']
d8afd857-7f01-4f54-beef-33f180f1e0dd,['Circular Connection'],[]
567a6403-454e-4860-ad56-d42c98f8c972,[],['Drummy']
567a6403-454e-4860-ad56-d42c98f8c972,['Circular Connection'],[]
594689d4-5983-44c1-8d1c-7f6d0d07aa1e,[],['Drummy']
594689d4-5983-44c1-8d1c-7f6d0d07aa1e,['Circular Connection'],[]
1461d16b-d7f5-40b3-bf98-d096e5957c59,[],['Drummy']
1461d16b-d7f5-40b3-bf98-d096e5957c59,['Circular Connection'],[]
f0634912-9424-45cf-87f2-f4519ea6d0d7,[],['Drummy']
f0634912-9424-45cf-87f2-f4519ea6d0d7,['Circular Connection'],[]
a4e79f0f-a22d-432c-8aca-41b9f9b5e44e,[],['Drummy']
a4e79f0f-a22d-432c-8aca-41b9f9b5e44e,['Circular Connection'],[]
b9161e4d-aa96-47a5-b175-7a23b85150c5,[],['Drummy']
b9161e4d-aa96-47a5-b175-7a23b85150c5,['Circular Connection'],[]
fe5ee7b2-7882-4194-afdd-14d830299124,[],['Drummy']
fe5ee7b2-7882-4194-afdd-14d830299124,['Circular Connection'],[]
07d45ac5-fe10-431e-8008-6bf3cac844dd,[],['Drummy']
07d45ac5-fe10-431e-8008-6bf3cac844dd,['Circular Connection'],[]
e7936735-238d-49a7-bf47-a9ee6ae26e43,[],['Drummy']
e7936735-238d-49a7-bf47-a9ee6ae26e43,['Circular Connection'],[]
b2d77ca2-c55c-44f9-87ee-bed383c24e97,[],['Drummy']
b2d77ca2-c55c-44f9-87ee-bed383c24e97,['Circular Connection'],[]
50b297bb-d31b-45e0-92a2-6a7d80d5682a,[],['Drummy']
50b297bb-d31b-45e0-92a2-6a7d80d5682a,['Circular Connection'],[]
851cf4cb-b0e6-404a-865e-c41583d71788,[],['Drummy']
851cf4cb-b0e6-404a-865e-c41583d71788,['Circular Connection'],[]
b9c3f3c9-aa20-4814-b61f-5fb63c582f7a,[],['Drummy']
b9c3f3c9-aa20-4814-b61f-5fb63c582f7a,['Circular Connection'],[]
6538084f-e434-4fca-a471-c323cb6e2401,[],['Drummy']
6538084f-e434-4fca-a471-c323cb6e2401,['Circular Connection'],[]
58d94b1d-63d8-4613-b8f5-6842a909bbac,[],['Drummy']
58d94b1d-63d8-4613-b8f5-6842a909bbac,['Circular Connection'],[]
db1f7229-58a8-4262-b6fb-941c196ddcac,[],['Drummy']
db1f7229-58a8-4262-b6fb-941c196ddcac,['Circular Connection'],[]
b062e88e-2bb2-4603-942d-9f6e10bce057,[],['Drummy']
b062e88e-2bb2-4603-942d-9f6e10bce057,['Circular Connection'],[]
24207c5c-b69a-4582-8051-da45760ab054,[],['Drummy']
24207c5c-b69a-4582-8051-da45760ab054,['Circular Connection'],[]
b093145f-97b0-4981-a212-0bbcb175e74c,[],['Drummy']
b093145f-97b0-4981-a212-0bbcb175e74c,['Circular Connection'],[]
cc5af697-e47c-4b52-9d1a-c4482e522b00,[],['Drummy']
cc5af697-e47c-4b52-9d1a-c4482e522b00,['Circular Connection'],[]
756a30b7-9d7b-4a96-b1cc-4ecdb9dff49e,[],['Drummy']
756a30b7-9d7b-4a96-b1cc-4ecdb9dff49e,['Circular Connection'],[]
43e0f9d6-f12e-4999-abf8-544ce869911d,[],['Drummy']
43e0f9d6-f12e-4999-abf8-544ce869911d,['Circular Connection'],[]
7bdcf7c6-3d0f-413d-9450-97332f6b75bc,[],['Drummy']
7bdcf7c6-3d0f-413d-9450-97332f6b75bc,['Circular Connection'],[]
6d226709-c406-4752-92bc-93608df329de,[],['Drummy']
6d226709-c406-4752-92bc-93608df329de,['Circular Connection'],[]
d3535aaa-4918-4678-8594-d397eceeb28c,[],['Drummy']
d3535aaa-4918-4678-8594-d397eceeb28c,['Circular Connection'],[]
6e0e0da9-8167-48e4-ad21-ed18a52fe8d1,[],['Drummy']
6e0e0da9-8167-48e4-ad21-ed18a52fe8d1,['Circular Connection'],[]
09337a34-62f6-42b4-b5f0-bf45af110750,[],['Drummy']
09337a34-62f6-42b4-b5f0-bf45af110750,['Circular Connection'],[]
9f5404da-fd04-4b3a-9b4c-7e44f2dfcf3c,[],['Drummy']
9f5404da-fd04-4b3a-9b4c-7e44f2dfcf3c,['Circular Connection'],[]
f24fb635-4a88-4f79-9dd6-b81d81d5f6d8,[],['Drummy']
f24fb635-4a88-4f79-9dd6-b81d81d5f6d8,['Circular Connection'],[]
5e4596ad-be0d-4a15-aed7-94e162cf4ac0,[],['Drummy']
5e4596ad-be0d-4a15-aed7-94e162cf4ac0,['Circular Connection'],[]
f27278c4-c57d-4c57-b6ce-4ab71419327a,[],['Drummy']
f27278c4-c57d-4c57-b6ce-4ab71419327a,['Circular Connection'],[]
5e6a594d-85dc-4a16-a8b4-25bb41403729,[],['Drummy']
5e6a594d-85dc-4a16-a8b4-25bb41403729,['Circular Connection'],[]
929d92c4-c835-4340-a76a-f8e6b516cce2,[],['Drummy']
929d92c4-c835-4340-a76a-f8e6b516cce2,['Circular Connection'],[]
c2d1521f-3322-4387-aa63-52addeb30542,[],['Drummy']
c2d1521f-3322-4387-aa63-52addeb30542,['Circular Connection'],[]
13b28973-ea6e-4042-9151-a10477849ec8,[],['Drummy']
13b28973-ea6e-4042-9151-a10477849ec8,['Circular Connection'],[]
addfa2b6-f81e-470f-a804-4c4b27cd945f,[],['Drummy']
addfa2b6-f81e-470f-a804-4c4b27cd945f,['Circular Connection'],[]
a4671207-03f5-4a37-856e-afc9d7668acb,[],['Drummy']
a4671207-03f5-4a37-856e-afc9d7668acb,['Circular Connection'],[]
ab7adf5a-b8b7-40e6-8b78-e9be4a38724c,[],['Drummy']
ab7adf5a-b8b7-40e6-8b78-e9be4a38724c,['Circular Connection'],[]
59d00c87-da41-4731-877d-ac6ab957fcbf,[],['Drummy']
59d00c87-da41-4731-877d-ac6ab957fcbf,['Circular Connection'],[]
bac5d138-f37d-4d35-822c-e2af35e78ebf,[],['Drummy']
bac5d138-f37d-4d35-822c-e2af35e78ebf,['Circular Connection'],[]
ff4d20ee-d0e9-425e-9f77-3ccea8d06094,[],['Drummy']
ff4d20ee-d0e9-425e-9f77-3ccea8d06094,['Circular Connection'],[]
24dfde67-d8ee-462a-a12a-58b3369e2a88,[],['Drummy']
24dfde67-d8ee-462a-a12a-58b3369e2a88,['Circular Connection'],[]
fd1f36d2-7c66-4c10-bc0f-1d3d23c73273,[],['Drummy']
fd1f36d2-7c66-4c10-bc0f-1d3d23c73273,['Circular Connection'],[]
9b1fedd2-b956-47a8-bda2-addb5a9471e4,[],['Drummy']
9b1fedd2-b956-47a8-bda2-addb5a9471e4,['Circular Connection'],[]
ad50e967-5b3f-410f-9b98-d4c254dd22a2,[],['Drummy']
ad50e967-5b3f-410f-9b98-d4c254dd22a2,['Circular Connection'],[]
3053491c-356c-4153-b35a-9fffdd386b73,[],['Drummy']
3053491c-356c-4153-b35a-9fffdd386b73,['Circular Connection'],[]
4308772a-8197-4b9c-8ea5-5f21fc3911de,[],['Drummy']
4308772a-8197-4b9c-8ea5-5f21fc3911de,['Circular Connection'],[]
64946e7c-0af9-4a3f-a462-ddfb4b96fcda,[],['Drummy']
64946e7c-0af9-4a3f-a462-ddfb4b96fcda,['Circular Connection'],[]
21d61cf7-09bf-4963-a7f5-e0d940cf2a8a,[],['Drummy']
21d61cf7-09bf-4963-a7f5-e0d940cf2a8a,['Circular Connection'],[]
123ac819-cae1-43f1-96f2-7ba263f026ba,[],['Drummy']
123ac819-cae1-43f1-96f2-7ba263f026ba,['Circular Connection'],[]
d09955b8-c0d1-4042-ab1e-84c919e1a978,[],['Drummy']
d09955b8-c0d1-4042-ab1e-84c919e1a978,['Circular Connection'],[]
767fc84c-ecad-4ac0-a45d-33d8cb502346,[],['Drummy']
767fc84c-ecad-4ac0-a45d-33d8cb502346,['Circular Connection'],[]
9ceee7ca-833d-440b-9a20-efcdf5b4ddb4,[],['Drummy']
9ceee7ca-833d-440b-9a20-efcdf5b4ddb4,['Circular Connection'],[]
a2eac470-bcce-4779-bb14-2ec8b1ddfa48,[],['Drummy']
a2eac470-bcce-4779-bb14-2ec8b1ddfa48,['Circular Connection'],[]
bb2122d9-92e7-4ccb-b7d0-9943ea437e2a,[],['Drummy']
bb2122d9-92e7-4ccb-b7d0-9943ea437e2a,['Circular Connection'],[]
c1766210-0a1e-4109-ae1d-df32805cfeda,[],['Drummy']
c1766210-0a1e-4109-ae1d-df32805cfeda,['Circular Connection'],[]
642c2038-d25a-4b63-b6a9-0ec6b991e8cd,[],['Drummy']
642c2038-d25a-4b63-b6a9-0ec6b991e8cd,['Circular Connection'],[]
197380bb-f5cc-46ed-8db3-41c07e41a919,[],['Drummy']
197380bb-f5cc-46ed-8db3-41c07e41a919,['Circular Connection'],[]
ce4f9743-107d-47d5-9a27-25593b68de39,[],['Drummy']
ce4f9743-107d-47d5-9a27-25593b68de39,['Circular Connection'],[]
ae678730-1ae3-4224-a520-202bbc72ec60,[],['Drummy']
ae678730-1ae3-4224-a520-202bbc72ec60,['Circular Connection'],[]
da5e99ee-6cab-47e7-80b9-9d7e1d19ba09,[],['Drummy']
da5e99ee-6cab-47e7-80b9-9d7e1d19ba09,['Circular Connection'],[]
e07a30fc-3e05-44b1-893f-64c285db46c5,[],['Drummy']
e07a30fc-3e05-44b1-893f-64c285db46c5,['Circular Connection'],[]
981dfbef-dab9-4686-b331-d993417897a5,[],['Drummy']
981dfbef-dab9-4686-b331-d993417897a5,['Circular Connection'],[]
10b30c12-8143-4d5e-a6fc-a2ba9ba22249,[],['Drummy']
10b30c12-8143-4d5e-a6fc-a2ba9ba22249,['Circular Connection'],[]
030c2f33-bfac-431b-bec6-281f2f9cca8f,[],['Drummy']
030c2f33-bfac-431b-bec6-281f2f9cca8f,['Circular Connection'],[]
fa62baac-6192-4964-8099-c5b35728e9e7,[],['Drummy']
fa62baac-6192-4964-8099-c5b35728e9e7,['Circular Connection'],[]
bd11729b-be76-4cfb-8515-568ef53ffa10,[],['Drummy']
bd11729b-be76-4cfb-8515-568ef53ffa10,['Circular Connection'],[]
5287e053-161c-48c1-b58f-7ecfefe8f097,[],['Drummy']
5287e053-161c-48c1-b58f-7ecfefe8f097,['Circular Connection'],[]
147b2730-773d-4a0e-9fcb-80f394c12f03,[],['Drummy']
147b2730-773d-4a0e-9fcb-80f394c12f03,['Circular Connection'],[]
02158ce7-692d-418a-b92c-337ad141f258,[],['Drummy']
02158ce7-692d-418a-b92c-337ad141f258,['Circular Connection'],[]
8a2d346d-6bdc-436c-9f78-8de5f4dbd191,[],['Drummy']
8a2d346d-6bdc-436c-9f78-8de5f4dbd191,['Circular Connection'],[]
e740c33c-dc31-4f2b-9816-acaa0171c74d,[],['Drummy']
e740c33c-dc31-4f2b-9816-acaa0171c74d,['Circular Connection'],[]
30cbb151-68c0-4a6f-9255-56e2b4002465,[],['Drummy']
30cbb151-68c0-4a6f-9255-56e2b4002465,['Circular Connection'],[]
c8e62b8d-3fa3-41c0-a5d5-514f94c87715,[],['Drummy']
c8e62b8d-3fa3-41c0-a5d5-514f94c87715,['Circular Connection'],[]
a05c7714-5418-4928-9ea2-18e7a76ac334,[],['Drummy']
a05c7714-5418-4928-9ea2-18e7a76ac334,['Circular Connection'],[]
743cb8bb-b97c-4350-a402-459e6ff9141f,[],['Drummy']
743cb8bb-b97c-4350-a402-459e6ff9141f,['Circular Connection'],[]
8097f220-942c-4aa2-b5e3-aa8abe2bb8b8,[],['Drummy']
8097f220-942c-4aa2-b5e3-aa8abe2bb8b8,['Circular Connection'],[]
d391c50f-1aef-4bd0-9c5f-45ed2b40fb78,[],['Leaks']
d391c50f-1aef-4bd0-9c5f-45ed2b40fb78,['Circular Joint'],[]
56941924-2125-45e4-abd9-b48d897cc96e,[],['Leaks']
56941924-2125-45e4-abd9-b48d897cc96e,['Circular Joint'],[]
e5e3f2a8-93af-49b9-bf76-1f86ae6d0d4c,[],['Leaks']
e5e3f2a8-93af-49b9-bf76-1f86ae6d0d4c,['Circular Joint'],[]
2679b108-0f7e-476e-85b0-b9a43b272359,[],['Leaks']
2679b108-0f7e-476e-85b0-b9a43b272359,['Circular Joint'],[]
530b97af-4f69-4581-aaad-b6357a1c7041,[],['Leaks']
530b97af-4f69-4581-aaad-b6357a1c7041,['Circular Joint'],[]
bb834cbe-fce0-4d1f-8ff9-75d869ac999a,[],['Leaks']
bb834cbe-fce0-4d1f-8ff9-75d869ac999a,['Circular Joint'],[]
6d08e553-09ad-4e44-a9cc-06b4b97a2798,[],['Leaks']
6d08e553-09ad-4e44-a9cc-06b4b97a2798,['Circular Joint'],[]
